Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,table_1_flag,Geocoded_City1,Geocoded_City2
2018,4,"31,057",32337,"Charlotte, NC","Indianapolis, IN",427,298.2608696,263.4788265,AA,0.832725948,270.8732604,UA,0.065597668,183.2955556,-1,,
2018,4,"31,057",32457,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,763.2608696,359.0609655,AA,0.78795215,371.4358937,WN,0.060239248,280.1122931,-1,,
2018,4,"31,057",32467,"Charlotte, NC","Miami, FL (Metropolitan Area)",650,860.4347826,260.8411824,AA,0.924962102,261.5322316,WN,0.012127337,249.184375,-1,,
2018,4,"31,057",32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",2125,"1,004.456522",368.8737041,AA,0.753273455,396.0486137,F9,0.014284168,162.8742424,-1,,
2018,4,"31,057",33105,"Charlotte, NC","Cincinnati, OH",335,310.5434783,188.3913196,AA,0.704235212,192.0849901,DL,0.285614281,179.3476716,-1,,
2018,4,"31,057",33195,"Charlotte, NC","Tampa, FL (Metropolitan Area)",507,449.1304348,269.7525895,AA,0.866892546,279.6551926,F9,0.031945789,75.94924242,-1,,
2018,4,"31,057",33198,"Charlotte, NC","Kansas City, MO",808,233.4782609,284.3944134,AA,0.738361266,294.4296343,WN,0.144785847,245.8810289,-1,,
2018,4,"31,057",33214,"Charlotte, NC","San Antonio, TX",1095,241.7391304,274.9086781,AA,0.736061151,290.1626145,WN,0.118705036,238.7454545,-1,,
2018,4,"31,057",33244,"Charlotte, NC","Memphis, TN",511,226.7391304,284.0610738,AA,0.909395973,282.3526094,WN,0.013902205,238.6275862,-1,,
2018,4,"31,057",33342,"Charlotte, NC","Milwaukee, WI",651,197.6086957,262.9981848,AA,0.753575358,276.8362774,DL,0.171067107,233.085209,-1,,
2018,4,"31,057",33495,"Charlotte, NC","New Orleans, LA",651,303.4782609,264.5991046,AA,0.871776504,264.9073541,WN,0.065544413,230.4262295,-1,,
2018,4,"31,057",33570,"Charlotte, NC","San Diego, CA",2077,333.6956522,345.4285342,AA,0.781758958,365.0020833,F9,0.017263844,150.8867925,-1,,
2018,4,"31,057",34027,"Charlotte, NC","West Palm Beach/Palm Beach, FL",590,202.173913,300.2151613,AA,0.908602151,301.312071,DL,0.079569892,293.1081081,-1,,
2018,4,"31,057",34057,"Charlotte, NC","Portland, OR",2282,212.5,337.7372379,AA,0.677749361,345.5506415,AA,0.677749361,345.5506415,-1,,
2018,4,"31,057",34100,"Charlotte, NC","Philadelphia, PA",449,844.0217391,258.6527882,AA,0.799871217,293.5844791,F9,0.156728912,90.07148726,-1,,
2018,4,"31,057",34614,"Charlotte, NC","Salt Lake City, UT",1727,257.6086957,285.2174684,DL,0.504219409,295.9990795,AA,0.414345992,280.3339104,-1,,
2018,4,"31,066",30194,"Columbus, OH","Dallas/Fort Worth, TX",926,675,239.5180676,AA,0.589855072,268.9849577,WN,0.343478261,188.6775902,-1,,
2018,4,"31,066",30325,"Columbus, OH","Denver, CO",1154,526.6304348,212.1988029,UA,0.410939112,237.7278252,F9,0.142002064,94.2559593,-1,,
2018,4,"31,066",30466,"Columbus, OH","Phoenix, AZ",1670,484.8913043,265.6941045,AA,0.492938803,269.2836744,WN,0.442501681,252.0994934,-1,,
2018,4,"31,066",30559,"Columbus, OH","Seattle, WA",2016,214.0217391,295.3804977,DL,0.301675978,335.3382155,WN,0.203656679,250.6511222,-1,,
2018,4,"31,066",30693,"Columbus, OH","Nashville, TN",337,198.5869565,203.3799672,WN,0.831417625,194.5459513,WN,0.831417625,194.5459513,-1,,
2018,4,"31,066",30852,"Columbus, OH","Washington, DC (Metropolitan Area)",337,"1,041.630435",151.5623083,WN,0.531044558,146.2151307,WN,0.531044558,146.2151307,-1,,
2018,4,"31,066",31453,"Columbus, OH","Houston, TX",1001,459.8913043,208.7063342,UA,0.463247459,226.8810714,WN,0.429685654,181.8490099,-1,,
2018,4,"31,066",31454,"Columbus, OH","Orlando, FL",802,937.173913,164.2824171,WN,0.79598701,166.0488999,NK,0.072025052,78.04943639,-1,,
2018,4,"31,066",31650,"Columbus, OH","Minneapolis/St. Paul, MN",626,331.6304348,245.5603409,DL,0.796787938,251.2830522,WN,0.126843658,201.9741602,-1,,
2018,4,"31,066",31703,"Columbus, OH","New York City, NY (Metropolitan Area)",519,"1,486.847826",225.5731998,DL,0.405365889,224.4467268,DL,0.405365889,224.4467268,-1,,
2018,4,"31,066",31714,"Columbus, OH","Fort Myers, FL",930,425.9782609,187.396249,WN,0.791528451,190.4356222,NK,0.100280684,98.43664122,-1,,
2018,4,"31,066",32211,"Columbus, OH","Las Vegas, NV",1771,546.5217391,205.4752784,WN,0.635043755,221.6487316,NK,0.225536993,88.01446208,-1,,
2018,4,"31,066",32457,"Columbus, OH","San Francisco, CA (Metropolitan Area)",2120,487.173913,284.0403391,WN,0.514502454,254.4431917,WN,0.514502454,254.4431917,-1,,
2018,4,"31,066",32467,"Columbus, OH","Miami, FL (Metropolitan Area)",990,663.1521739,189.2923783,WN,0.433043763,190.1053747,WN,0.433043763,190.1053747,-1,,
2018,4,"31,066",32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",1995,779.673913,298.3391329,AA,0.452669734,301.566061,WN,0.197685766,280.2606488,-1,,
2018,4,"31,066",33195,"Columbus, OH","Tampa, FL (Metropolitan Area)",829,696.8478261,156.5999064,WN,0.719076587,163.436898,G4,0.11698643,87.9728,-1,,
2018,4,"31,066",33570,"Columbus, OH","San Diego, CA",1964,213.5869565,278.6881934,WN,0.464631043,261.5467689,WN,0.464631043,261.5467689,-1,,
2018,4,"31,066",34100,"Columbus, OH","Philadelphia, PA",406,303.2608696,289.0862007,AA,0.925448029,295.2896592,UA,0.030107527,174.8190476,-1,,
2018,4,"31,123",30852,"St. Louis, MO","Washington, DC (Metropolitan Area)",738,"1,364.130435",209.7742311,WN,0.696494024,202.7758723,WN,0.696494024,202.7758723,-1,,
2018,4,"31,123",33195,"St. Louis, MO","Tampa, FL (Metropolitan Area)",869,509.7826087,197.4092324,WN,0.740511727,202.2846818,SY,0.090405117,102.9323113,-1,,
2018,4,"31,135",31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",601,372.3913043,121.066871,NK,0.600992411,92.31170471,NK,0.600992411,92.31170471,-1,,
2018,4,"31,136",30198,"Jacksonville, FL","Pittsburgh, PA",694,195.1086957,177.4073538,G4,0.332590529,98.10217755,G4,0.332590529,98.10217755,-1,,
2018,4,"31,136",30693,"Jacksonville, FL","Nashville, TN",483,384.2391304,179.7804809,WN,0.81980198,172.9271222,WN,0.81980198,172.9271222,-1,,
2018,4,"31,136",30852,"Jacksonville, FL","Washington, DC (Metropolitan Area)",663,"1,270.652174",188.7143713,WN,0.317194183,200.5613538,B6,0.220701454,152.4837597,-1,,
2018,4,"31,136",31650,"Jacksonville, FL","Minneapolis/St. Paul, MN",1174,230.6521739,232.9292648,DL,0.680490104,261.8990997,WN,0.10131951,180.3572093,-1,,
2018,4,"31,136",31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",869,"1,744.021739",194.4058959,DL,0.345839825,208.4572536,B6,0.328201932,168.5575389,-1,,
2018,4,"31,136",32211,"Jacksonville, FL","Las Vegas, NV",1965,305.326087,221.3906372,F9,0.339622642,91.04800839,F9,0.339622642,91.04800839,-1,,
2018,4,"31,136",32457,"Jacksonville, FL","San Francisco, CA (Metropolitan Area)",2366,239.8913043,332.6758043,DL,0.298595378,370.6444613,WN,0.178975986,277.0607595,-1,,
2018,4,"31,136",32467,"Jacksonville, FL","Miami, FL (Metropolitan Area)",335,754.1304348,127.804569,AA,0.350821562,166.8536976,WN,0.29086192,96.28344896,-1,,
2018,4,"31,136",32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",2153,345.6521739,328.1966981,AA,0.291194969,333.3801296,WN,0.17327044,275.2823956,-1,,
2018,4,"31,136",33570,"Jacksonville, FL","San Diego, CA",2089,199.0217391,290.6768433,AA,0.324959039,291.0406723,WN,0.268159476,258.0627291,-1,,
2018,4,"31,136",34100,"Jacksonville, FL","Philadelphia, PA",742,356.0869565,258.6330586,AA,0.694749695,294.7363357,F9,0.138888889,94.70769231,-1,,
2018,4,"31,140",30194,"Corpus Christi, TX","Dallas/Fort Worth, TX",354,213.0434783,242.1252551,AA,0.615816327,267.0362883,WN,0.356632653,199.7107296,-1,,
2018,4,"31,252",31703,"Daytona Beach, FL","New York City, NY (Metropolitan Area)",935,264.3478261,183.9898849,B6,0.739720395,168.790328,B6,0.739720395,168.790328,-1,,
2018,4,"31,267",30852,"Dayton, OH","Washington, DC (Metropolitan Area)",406,279.5652174,210.4354588,AA,0.769828927,208.6356061,AA,0.769828927,208.6356061,-1,,
2018,4,"31,267",31703,"Dayton, OH","New York City, NY (Metropolitan Area)",590,286.3043478,200.6951784,AA,0.63135915,194.7064943,AA,0.63135915,194.7064943,-1,,
2018,4,"31,295",30466,"Detroit, MI","Phoenix, AZ",1671,"1,242.065217",264.668767,DL,0.479915988,292.2778446,WN,0.186225606,222.2090226,-1,,
2018,4,"31,295",30529,"Detroit, MI","Hartford, CT",549,325.7608696,218.2132132,DL,0.910910911,217.3573993,WN,0.029362696,189.5647727,-1,,
2018,4,"31,295",30559,"Detroit, MI","Seattle, WA",1927,698.6956522,300.371593,DL,0.639701307,327.6572228,AS,0.25497822,243.8732154,-1,,
2018,4,"31,295",30693,"Detroit, MI","Nashville, TN",456,792.0652174,189.7119665,DL,0.713050638,202.3472286,WN,0.264169068,152.7726753,-1,,
2018,4,"31,295",30852,"Detroit, MI","Washington, DC (Metropolitan Area)",409,"2,046.195652",176.4571793,DL,0.624063745,187.6433691,WN,0.188047809,143.2510169,-1,,
2018,4,"31,295",31123,"Detroit, MI","St. Louis, MO",440,489.2391304,199.2994446,DL,0.615418796,212.8616606,WN,0.369029105,174.8337146,-1,,
2018,4,"31,295",31136,"Detroit, MI","Jacksonville, FL",813,241.3043478,211.8882883,DL,0.572522523,246.5933124,WN,0.158558559,182.78125,-1,,
2018,4,"31,295",31453,"Detroit, MI","Houston, TX",1092,862.2826087,220.9833354,DL,0.352956007,254.2363571,NK,0.180259675,101.7702098,-1,,
2018,4,"31,295",31454,"Detroit, MI","Orlando, FL",957,"1,908.913043",184.7734484,DL,0.636601754,227.9250447,NK,0.241259538,93.98645268,-1,,
2018,4,"31,295",31650,"Detroit, MI","Minneapolis/St. Paul, MN",528,762.6086957,238.5625713,DL,0.854475485,253.8260384,NK,0.090792474,97.58084772,-1,,
2018,4,"31,295",31703,"Detroit, MI","New York City, NY (Metropolitan Area)",540,"3,184.021739",234.7321715,DL,0.613491278,258.4919704,AA,0.103369406,198.5610634,-1,,
2018,4,"31,295",31714,"Detroit, MI","Fort Myers, FL",1084,943.0434783,223.0290341,DL,0.595550945,291.5878459,NK,0.338289534,110.6080409,-1,,
2018,4,"31,295",32211,"Detroit, MI","Las Vegas, NV",1749,"1,715.869565",220.8485367,DL,0.452172811,311.5885682,NK,0.397314076,115.7583386,-1,,
2018,4,"31,295",32457,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,"1,380",329.7792848,DL,0.603339635,371.7046345,NK,0.110113422,124.9653791,-1,,
2018,4,"31,295",32467,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,"2,087.391304",202.6098938,DL,0.605967507,231.4758185,NK,0.127890023,106.6413681,-1,,
2018,4,"31,295",32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,"1,955.434783",297.0847693,DL,0.559032796,370.310351,NK,0.22184547,123.4728138,-1,,
2018,4,"31,295",33195,"Detroit, MI","Tampa, FL (Metropolitan Area)",983,"1,125",193.1096908,DL,0.676135266,224.9566162,NK,0.234782609,98.918107,-1,,
2018,4,"31,295",33198,"Detroit, MI","Kansas City, MO",629,400.4347826,219.6389522,DL,0.709554832,243.3552793,NK,0.125950054,82.08146552,-1,,
2018,4,"31,295",33214,"Detroit, MI","San Antonio, TX",1214,337.0652174,260.4103193,DL,0.65462754,281.1137438,WN,0.18800387,200.0929674,-1,,
2018,4,"31,295",33342,"Detroit, MI","Milwaukee, WI",237,217.173913,256.1446446,DL,0.978478478,256.4545269,UA,0.01001001,207.90,-1,,
2018,4,"31,295",33495,"Detroit, MI","New Orleans, LA",926,474.3478261,195.731989,DL,0.558432631,247.6281904,NK,0.309120073,96.44032617,-1,,
2018,4,"31,295",33570,"Detroit, MI","San Diego, CA",1956,625.4347826,304.6579771,DL,0.660931526,347.8132001,NK,0.10288495,132.9861486,-1,,
2018,4,"31,295",34027,"Detroit, MI","West Palm Beach/Palm Beach, FL",1086,232.5,252.2564282,DL,0.832164563,268.5342135,NK,0.062178588,132.8345865,-1,,
2018,4,"31,295",34057,"Detroit, MI","Portland, OR",1953,302.5,301.1826446,DL,0.711103126,322.0454775,NK,0.025871362,140.6527778,-1,,
2018,4,"31,295",34100,"Detroit, MI","Philadelphia, PA",453,836.4130435,206.7840286,DL,0.505393112,219.4174595,AA,0.450162443,197.7448614,-1,,
2018,4,"31,295",34492,"Detroit, MI","Raleigh/Durham, NC",501,437.7173913,222.7442761,DL,0.793891234,231.3869878,F9,0.015396076,69.70967742,-1,,
2018,4,"31,295",34614,"Detroit, MI","Salt Lake City, UT",1481,337.2826087,307.9037705,DL,0.849822752,316.2514221,F9,0.019013858,113.1694915,-1,,
2018,4,"31,423",30466,"Des Moines, IA","Phoenix, AZ",1149,458.0434783,180.2466777,AA,0.544850498,207.9013502,G4,0.19886094,105.0941527,-1,,
2018,4,"31,423",30852,"Des Moines, IA","Washington, DC (Metropolitan Area)",910,271.1956522,240.064489,AA,0.459719439,250.6916303,WN,0.15751503,201.9010178,-1,,
2018,4,"31,423",31454,"Des Moines, IA","Orlando, FL",1141,195.2173913,188.1766147,F9,0.316258352,79.86725352,F9,0.316258352,79.86725352,-1,,
2018,4,"31,423",31703,"Des Moines, IA","New York City, NY (Metropolitan Area)",1071,301.4130435,257.9143166,DL,0.572304364,258.2846251,AA,0.181391994,249.7421471,-1,,
2018,4,"31,423",32211,"Des Moines, IA","Las Vegas, NV",1216,350.7608696,165.826898,G4,0.451193059,113.0041209,G4,0.451193059,113.0041209,-1,,
2018,4,"31,423",32457,"Des Moines, IA","San Francisco, CA (Metropolitan Area)",1549,201.1956522,237.3707185,UA,0.299837925,278.274955,F9,0.211237169,78.04347826,-1,,
2018,4,"31,423",32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",1447,250.9782609,270.8592897,UA,0.320485058,275.9105405,WN,0.194023387,238.1537946,-1,,
2018,4,"31,453",30198,"Houston, TX","Pittsburgh, PA",1131,681.8478261,273.0047824,UA,0.572612785,306.5653396,WN,0.35262235,219.0144213,-1,,
2018,4,"31,453",30466,"Houston, TX","Phoenix, AZ",1020,"1,232.173913",241.1419813,WN,0.481474947,221.5197142,WN,0.481474947,221.5197142,-1,,
2018,4,"31,453",30559,"Houston, TX","Seattle, WA",1894,952.7173913,263.7637307,UA,0.502224758,289.6588596,AS,0.270849971,244.2053496,-1,,
2018,4,"31,453",30693,"Houston, TX","Nashville, TN",670,824.5652174,215.7533483,WN,0.594384392,210.0320692,WN,0.594384392,210.0320692,-1,,
2018,4,"31,453",30852,"Houston, TX","Washington, DC (Metropolitan Area)",1246,"2,824.782609",241.3458058,UA,0.468716331,285.9114769,WN,0.418962598,202.29054,-1,,
2018,4,"31,453",31123,"Houston, TX","St. Louis, MO",687,700.5434783,233.1348953,WN,0.622963538,219.0725031,WN,0.622963538,219.0725031,-1,,
2018,4,"31,453",31136,"Houston, TX","Jacksonville, FL",817,302.173913,260.8458993,UA,0.507194245,277.5741844,WN,0.372661871,219.2694015,-1,,
2018,4,"31,453",31454,"Houston, TX","Orlando, FL",854,"1,588.043478",200.5192266,UA,0.446748802,227.5021909,NK,0.128747433,99.302605,-1,,
2018,4,"31,453",31650,"Houston, TX","Minneapolis/St. Paul, MN",1057,722.826087,248.9487368,DL,0.439398496,260.5883984,UA,0.413533835,251.0674545,-1,,
2018,4,"31,453",31703,"Houston, TX","New York City, NY (Metropolitan Area)",1465,"4,512.608696",274.3886598,UA,0.583654495,305.9838967,WN,0.134116967,222.040176,-1,,
2018,4,"31,453",32211,"Houston, TX","Las Vegas, NV",1235,"1,875.76087",205.5530625,UA,0.416584574,250.5647517,NK,0.163585791,119.7818278,-1,,
2018,4,"31,453",32337,"Houston, TX","Indianapolis, IN",861,470.2173913,243.7730467,UA,0.490984743,263.3211864,WN,0.434350439,212.962959,-1,,
2018,4,"31,453",32457,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,"2,107.282609",285.6480477,UA,0.519729716,338.1574434,WN,0.353123227,232.0682881,-1,,
2018,4,"31,453",32467,"Houston, TX","Miami, FL (Metropolitan Area)",966,"1,839.891304",209.8291664,UA,0.446328351,226.1756717,WN,0.186861228,202.940215,-1,,
2018,4,"31,453",32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,"3,398.152174",238.527838,UA,0.446054441,274.3011545,NK,0.102901193,125.936618,-1,,
2018,4,"31,453",32600,"Houston, TX","Little Rock, AR",393,195.326087,229.7052309,UA,0.678909293,239.185082,WN,0.243183083,199.9073227,-1,,
2018,4,"31,453",32896,"Houston, TX","Lubbock, TX",474,286.3043478,197.1388383,WN,0.486712225,175.7348674,WN,0.486712225,175.7348674,-1,,
2018,4,"31,453",33044,"Houston, TX","Louisville, KY",803,337.0652174,190.6841664,UA,0.575943244,199.612486,WN,0.338277975,157.522021,-1,,
2018,4,"31,453",33158,"Houston, TX","Midland/Odessa, TX",441,758.3695652,306.5160814,WN,0.509531317,259.396737,WN,0.509531317,259.396737,-1,,
2018,4,"31,453",33192,"Houston, TX","Sacramento, CA",1624,436.0869565,250.2825523,UA,0.539381854,268.7176525,WN,0.301595214,217.3928099,-1,,
2018,4,"31,453",33195,"Houston, TX","Tampa, FL (Metropolitan Area)",787,816.7391304,186.1676471,UA,0.482432792,191.5853517,WN,0.419483631,183.8486041,-1,,
2018,4,"31,453",33198,"Houston, TX","Kansas City, MO",666,669.2391304,215.7745655,WN,0.588111093,202.5471969,WN,0.588111093,202.5471969,-1,,
2018,4,"31,453",33214,"Houston, TX","San Antonio, TX",192,306.5217391,188.9248936,WN,0.573758865,181.8903585,WN,0.573758865,181.8903585,-1,,
2018,4,"31,453",33244,"Houston, TX","Memphis, TN",484,395,212.7110897,UA,0.508530545,227.3285714,WN,0.43450743,188.4955668,-1,,
2018,4,"31,453",33316,"Houston, TX","Omaha, NE",804,339.2391304,188.9216277,WN,0.467798782,160.7493151,WN,0.467798782,160.7493151,-1,,
2018,4,"31,453",33342,"Houston, TX","Milwaukee, WI",1004,344.1304348,204.142988,WN,0.482312066,169.3389653,WN,0.482312066,169.3389653,-1,,
2018,4,"31,453",33495,"Houston, TX","New Orleans, LA",305,"1,415.434783",183.8892259,WN,0.577253878,178.5364906,WN,0.577253878,178.5364906,-1,,
2018,4,"31,453",33570,"Houston, TX","San Diego, CA",1313,925.9782609,226.6278789,UA,0.482216223,256.4457157,NK,0.108463435,103.9125541,-1,,
2018,4,"31,453",33667,"Houston, TX","Norfolk, VA (Metropolitan Area)",1209,237.6086957,247.2015096,UA,0.467063129,249.7865818,WN,0.163769442,230.7315642,-1,,
2018,4,"31,453",33851,"Houston, TX","Oklahoma City, OK",419,662.9347826,220.7165765,UA,0.50122971,238.3623814,WN,0.476307591,201.2410327,-1,,
2018,4,"31,453",34057,"Houston, TX","Portland, OR",1843,436.0869565,291.5702642,UA,0.63559322,311.1311765,WN,0.179212363,244.9326843,-1,,
2018,4,"31,453",34100,"Houston, TX","Philadelphia, PA",1336,933.8043478,289.7498312,UA,0.449191014,321.5657683,WN,0.141543476,238.2975329,-1,,
2018,4,"31,453",34492,"Houston, TX","Raleigh/Durham, NC",1050,590.6521739,212.0266838,UA,0.504048583,235.0806134,WN,0.330143541,193.0738573,-1,,
2018,4,"31,453",34524,"Houston, TX","Richmond, VA",1166,231.1956522,259.1663846,UA,0.465444288,272.4932323,WN,0.163610719,218.5054598,-1,,
2018,4,"31,453",34614,"Houston, TX","Salt Lake City, UT",1214,621.0869565,269.7487924,UA,0.443822191,283.1894322,WN,0.193734687,240.8009937,-1,,
2018,4,"31,453",34653,"Houston, TX","Tulsa, OK",453,614.0217391,221.38775,WN,0.493361657,204.3268389,WN,0.493361657,204.3268389,-1,,
2018,4,"31,454",30198,"Orlando, FL","Pittsburgh, PA",834,"1,131.413043",167.9876549,WN,0.765971755,171.9337514,NK,0.10317994,94.52001862,-1,,
2018,4,"31,454",30466,"Orlando, FL","Phoenix, AZ",1849,960.1086957,274.4736216,AA,0.545794181,290.6400124,WN,0.328767123,259.8258264,-1,,
2018,4,"31,454",30559,"Orlando, FL","Seattle, WA",2554,936.7391304,280.252518,AS,0.41656997,295.3048189,UA,0.132513344,224.2876532,-1,,
2018,4,"31,454",30852,"Orlando, FL","Washington, DC (Metropolitan Area)",787,"5,414.782609",164.7406857,WN,0.447567047,164.6167922,B6,0.152641722,155.7890978,-1,,
2018,4,"31,454",31123,"Orlando, FL","St. Louis, MO",882,924.673913,178.7991419,WN,0.72540261,194.98117,F9,0.184906548,88.29529561,-1,,
2018,4,"31,454",32457,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,"1,567.826087",277.4851567,UA,0.395590682,307.7199439,WN,0.267262895,240.3941894,-1,,
2018,4,"31,454",33192,"Orlando, FL","Sacramento, CA",2408,402.0652174,251.4122466,WN,0.585293323,232.3763972,WN,0.585293323,232.3763972,-1,,
2018,4,"31,454",33214,"Orlando, FL","San Antonio, TX",1041,513.1521739,208.4933065,WN,0.633128574,206.615189,F9,0.106333404,109.4095618,-1,,
2018,4,"31,454",33570,"Orlando, FL","San Diego, CA",2149,729.8913043,221.5872822,WN,0.306329114,237.8459407,F9,0.23186895,129.0978163,-1,,
2018,4,"31,454",34057,"Orlando, FL","Portland, OR",2534,526.1956522,262.7651725,AS,0.474695311,283.7277633,WN,0.12848585,216.6569132,-1,,
2018,4,"31,454",34100,"Orlando, FL","Philadelphia, PA",861,"3,203.804348",169.402212,AA,0.422968617,214.7613379,F9,0.193282443,101.3480428,-1,,
2018,4,"31,454",34321,"Orlando, FL","Portland, ME",1214,217.173913,170.0974975,F9,0.364864865,94.82812071,F9,0.364864865,94.82812071,-1,,
2018,4,"31,454",34492,"Orlando, FL","Raleigh/Durham, NC",534,983.9130435,159.1430071,WN,0.498563853,143.2738312,WN,0.498563853,143.2738312,-1,,
2018,4,"31,454",34524,"Orlando, FL","Richmond, VA",667,531.1956522,146.663188,B6,0.726621649,142.4857505,NK,0.097810518,84.31757322,-1,,
2018,4,"31,454",34576,"Orlando, FL","Rochester, NY",1033,349.5652174,190.3531716,WN,0.729788557,184.4824457,WN,0.729788557,184.4824457,-1,,
2018,4,"31,454",34614,"Orlando, FL","Salt Lake City, UT",1931,812.6086957,232.107504,DL,0.6035313,267.472141,B6,0.234483681,170.5467199,-1,,
2018,4,"31,454",34653,"Orlando, FL","Tulsa, OK",1005,197.3913043,222.2871145,WN,0.348568282,222.24297,WN,0.348568282,222.24297,-1,,
2018,4,"31,454",35096,"Orlando, FL","Syracuse, NY",1053,379.3478261,195.2438968,B6,0.587106017,211.6575403,F9,0.156733524,97.45447898,-1,,
2018,4,"31,454",35356,"Orlando, FL","Trenton, NJ",896,232.2826087,101.5189518,F9,0.998596163,101.5833646,F9,0.998596163,101.5833646,-1,,
2018,4,"31,603",32457,"Eugene, OR","San Francisco, CA (Metropolitan Area)",471,264.8913043,195.7139105,UA,0.510463685,246.6315916,G4,0.276979893,97.31111111,-1,,
2018,4,"31,603",32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",776,401.5217391,198.7019762,AA,0.346507851,238.8273438,G4,0.230373579,115.7109283,-1,,
2018,4,"31,624",31703,"Key West, FL","New York City, NY (Metropolitan Area)",1248,198.6956522,337.1814551,UA,0.572210066,319.1371893,UA,0.572210066,319.1371893,-1,,
2018,4,"31,637",30466,"Fargo, ND","Phoenix, AZ",1225,218.2608696,174.0069223,G4,0.814741036,136.3483496,G4,0.814741036,136.3483496,-1,,
2018,4,"31,638",30559,"Fresno, CA","Seattle, WA",748,243.4782609,203.9042857,AS,0.895089286,202.3581047,AS,0.895089286,202.3581047,-1,,
2018,4,"31,638",32211,"Fresno, CA","Las Vegas, NV",259,268.1521739,106.9885691,G4,0.868261046,90.43926237,G4,0.868261046,90.43926237,-1,,
2018,4,"31,638",33570,"Fresno, CA","San Diego, CA",314,266.9565217,154.2556596,AS,0.903094463,151.9985573,AS,0.903094463,151.9985573,-1,,
2018,4,"31,650",30198,"Minneapolis/St. Paul, MN","Pittsburgh, PA",726,295.326087,266.8153846,DL,0.794258373,275.2707136,WN,0.086492455,207.6042553,-1,,
2018,4,"31,650",30466,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,"2,331.956522",179.0802088,DL,0.334110189,227.1568638,SY,0.235946677,133.0200316,-1,,
2018,4,"31,650",30559,"Minneapolis/St. Paul, MN","Seattle, WA",1399,"1,258.913043",201.068192,DL,0.505094112,228.0911282,SY,0.213607322,149.2674616,-1,,
2018,4,"31,650",30693,"Minneapolis/St. Paul, MN","Nashville, TN",695,644.8913043,194.090123,DL,0.545760998,226.1856702,WN,0.31754593,158.5719214,-1,,
2018,4,"31,650",30852,"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",936,"1,918.26087",210.1795218,DL,0.621373527,225.640507,WN,0.156278332,158.6022843,-1,,
2018,4,"31,650",31123,"Minneapolis/St. Paul, MN","St. Louis, MO",448,652.7173913,201.0862614,DL,0.650957535,204.9916091,WN,0.332556203,191.4684527,-1,,
2018,4,"31,650",31454,"Minneapolis/St. Paul, MN","Orlando, FL",1310,"1,738.804348",187.9204851,DL,0.490779521,232.604993,SY,0.340313809,144.5713446,-1,,
2018,4,"31,650",31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,"2,855.978261",243.7421161,DL,0.578230257,276.122359,SY,0.120685062,133.6395774,-1,,
2018,4,"31,650",32457,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,"1,789.23913",243.0990827,DL,0.55992953,268.2212868,SY,0.198165361,160.1185162,-1,,
2018,4,"31,650",33192,"Minneapolis/St. Paul, MN","Sacramento, CA",1517,288.5869565,284.7989077,DL,0.735216573,296.1429816,WN,0.101318267,261.3040892,-1,,
2018,4,"31,650",33195,"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",1306,817.826087,207.2584397,DL,0.524853801,258.5486959,SY,0.208133971,141.5404215,-1,,
2018,4,"31,650",33214,"Minneapolis/St. Paul, MN","San Antonio, TX",1097,315.6521739,248.4407713,DL,0.657024793,265.0913522,WN,0.14084022,195.7435208,-1,,
2018,4,"31,650",33495,"Minneapolis/St. Paul, MN","New Orleans, LA",1039,404.0217391,212.1471886,DL,0.465429109,276.266474,NK,0.153887544,89.32325175,-1,,
2018,4,"31,650",33570,"Minneapolis/St. Paul, MN","San Diego, CA",1532,893.5869565,222.9323562,DL,0.542026517,260.772307,SY,0.24169809,156.3076497,-1,,
2018,4,"31,650",34057,"Minneapolis/St. Paul, MN","Portland, OR",1426,691.3043478,209.1481132,DL,0.539150943,238.529688,SY,0.229716981,147.2514716,-1,,
2018,4,"31,650",34100,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,728.2608696,254.2923582,DL,0.598507463,258.2666833,AA,0.335373134,253.7917223,-1,,
